respondent_id,lhj_code,region,size,agency,supervisor_status,domain,topic,imp_rank,skill_rank
_126,FHK,Region 1,Frontier,County Health Department,Supervisor,data,id_sources,Moderately important,Beginner
_127,PRF,Region 4,Medium,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_128,NCJ,Region 2,Small,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_129,WBE,Region 1,Frontier,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_130,TDK,Region 1,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_131,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_132,KNN,Region 1,Frontier,County Health Department,Executive,data,id_sources,NA,NA
_133,CYQ,Region 5,Small,Tribal Health Department,Supervisor,data,id_sources,Very important,Proficient
_134,PQS,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_135,PRF,Region 4,Medium,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_136,JZC,Region 3,Frontier,County Health Department,Supervisor,data,id_sources,Moderately important,Proficient
_137,YKE,Region 2,Small,County Health Department,Supervisor,data,id_sources,Moderately important,Beginner
_138,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_139,NCJ,Region 2,Small,County Health Department,Non-supervisor,data,id_sources,Very important,Beginner
_140,LQD,Region 4,Small,County Health Department,Supervisor,data,id_sources,Moderately important,Beginner
_141,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,data,id_sources,Very important,Beginner
_142,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_143,PQS,Region 4,Large,County Health Department,Supervisor,data,id_sources,Not Important,NA
_144,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_145,HVJ,Region 3,Medium,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_146,PQS,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_147,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_148,INE,Region 5,Medium,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_149,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_150,INE,Region 5,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_151,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_152,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Beginner
_153,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,data,id_sources,Very important,Beginner
_154,EUP,Region 2,Large,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_155,TDK,Region 1,Medium,County Health Department,Supervisor,data,id_sources,Moderately important,Proficient
_156,PRF,Region 4,Medium,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_157,KNA,Region 5,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Beginner
_158,WBW,Region 5,Large,County Health Department,Executive,data,id_sources,NA,NA
_159,RZY,Region 5,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_160,PRF,Region 4,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_161,DDI,Region 1,Medium,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_162,CKZ,Region 5,Large,County Health Department,Supervisor,data,id_sources,Very important,Beginner
_163,YLZ,Region 4,Medium,County Health Department,Executive,data,id_sources,NA,NA
_164,WBW,Region 5,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Expert
_165,PRF,Region 4,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_166,ZKQ,Region 2,Medium,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_167,DDI,Region 1,Medium,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_168,DDI,Region 1,Medium,County Health Department,Supervisor,data,id_sources,Very important,Beginner
_169,ACX,Region 2,Small,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_170,VKQ,Region 2,Frontier,County Health Department,Supervisor,data,id_sources,Somewhat important,NA
_171,ACX,Region 2,Small,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_172,ACX,Region 2,Small,County Health Department,Supervisor,data,id_sources,Moderately important,Beginner
_173,YNM,Region 3,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_174,YKE,Region 2,Small,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_175,YKE,Region 2,Small,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_176,JSO,Region 3,Large,County Health Department,Executive,data,id_sources,NA,NA
_177,EUP,Region 2,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_178,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_179,ACX,Region 2,Small,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_180,YKE,Region 2,Small,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_181,DDI,Region 1,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_182,HVJ,Region 3,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_183,DDI,Region 1,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_184,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_185,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_186,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_187,ZAP,Region 4,Large,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_188,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_189,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_190,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_191,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_192,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Not Important,NA
_193,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_194,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_195,EUP,Region 2,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_196,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_197,XHF,Region 2,Small,Tribal Health Department,Supervisor,data,id_sources,Very important,Expert
_198,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_199,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_200,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Unable to perform
_201,YLZ,Region 4,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_202,GMU,Region 1,Frontier,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_203,PQS,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_204,PQS,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_205,GMU,Region 1,Frontier,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_206,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_207,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_208,JSO,Region 3,Large,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_209,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_210,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_211,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_212,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_213,HPF,Region 4,Large,County Health Department,Executive,data,id_sources,NA,NA
_214,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Expert
_215,JMO,Region 1,Small,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_216,JMO,Region 1,Small,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_217,JMO,Region 1,Small,County Health Department,Non-supervisor,data,id_sources,Very important,Beginner
_218,QGZ,Region 1,Small,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_219,YOH,Region 1,Frontier,County Health Department,Supervisor,data,id_sources,Somewhat important,NA
_220,LVI,Region 4,Small,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_221,LVI,Region 4,Small,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_222,ZAP,Region 4,Large,County Health Department,Executive,data,id_sources,NA,NA
_223,LVI,Region 4,Small,County Health Department,Non-supervisor,data,id_sources,Very important,Beginner
_224,IWH,Region 5,Small,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_225,DDI,Region 1,Medium,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_226,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_227,IWH,Region 5,Small,County Health Department,Non-supervisor,data,id_sources,Not Important,NA
_228,IWH,Region 5,Small,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_229,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Not Important,NA
_230,IWH,Region 5,Small,County Health Department,Non-supervisor,data,id_sources,Moderately important,Unable to perform
_231,IWH,Region 5,Small,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_232,IWH,Region 5,Small,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_233,IWH,Region 5,Small,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_234,LVI,Region 4,Small,County Health Department,Non-supervisor,data,id_sources,Very important,Beginner
_235,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_236,DDI,Region 1,Medium,County Health Department,Executive,data,id_sources,NA,NA
_237,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_238,ZAP,Region 4,Large,County Health Department,Supervisor,data,id_sources,Moderately important,Proficient
_239,ZAP,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_240,OXR,Region 2,Small,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_241,OXR,Region 2,Small,County Health Department,Non-supervisor,data,id_sources,Very important,Beginner
_242,OXR,Region 2,Small,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_243,IAB,Region 4,Small,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_244,GMU,Region 1,Frontier,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_245,IWH,Region 5,Small,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_246,IWH,Region 5,Small,County Health Department,Supervisor,data,id_sources,Very important,Expert
_247,JSO,Region 3,Large,County Health Department,Supervisor,data,id_sources,Moderately important,Proficient
_248,JSO,Region 3,Large,County Health Department,Supervisor,data,id_sources,Moderately important,Proficient
_249,JSO,Region 3,Large,County Health Department,Supervisor,data,id_sources,Moderately important,Proficient
_250,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Unable to perform
_251,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_252,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_253,JSO,Region 3,Large,County Health Department,Supervisor,data,id_sources,Very important,Beginner
_254,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Not Important,NA
_255,JSO,Region 3,Large,County Health Department,Supervisor,data,id_sources,Moderately important,Beginner
_256,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Not Important,NA
_257,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_258,ZAP,Region 4,Large,County Health Department,Supervisor,data,id_sources,Very important,Expert
_259,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_260,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_261,JSO,Region 3,Large,County Health Department,Supervisor,data,id_sources,Somewhat important,NA
_262,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Not Important,NA
_263,WGN,Region 3,Small,Tribal Health Department,Executive,data,id_sources,NA,NA
_264,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_265,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_266,JSO,Region 3,Large,County Health Department,Supervisor,data,id_sources,Very important,Expert
_267,ZKQ,Region 2,Medium,County Health Department,Executive,data,id_sources,NA,NA
_268,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_269,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_270,YNM,Region 3,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_271,SMA,Region 1,Medium,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_272,VUP,Region 4,Small,County Health Department,Supervisor,data,id_sources,Moderately important,Beginner
_273,EUP,Region 2,Large,County Health Department,Supervisor,data,id_sources,Very important,Beginner
_274,LVI,Region 4,Small,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_275,ZKQ,Region 2,Medium,County Health Department,Supervisor,data,id_sources,Moderately important,Proficient
_276,SMA,Region 1,Medium,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_277,VUP,Region 4,Small,County Health Department,Non-supervisor,data,id_sources,Not Important,NA
_278,SMA,Region 1,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_279,HVJ,Region 3,Medium,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_280,EUP,Region 2,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_281,RZY,Region 5,Large,County Health Department,Non-supervisor,data,id_sources,Not Important,NA
_282,INE,Region 5,Medium,County Health Department,Executive,data,id_sources,NA,NA
_283,EUP,Region 2,Large,County Health Department,Non-supervisor,data,id_sources,Not Important,NA
_284,EUP,Region 2,Large,County Health Department,Non-supervisor,data,id_sources,Not Important,NA
_285,INE,Region 5,Medium,County Health Department,Supervisor,data,id_sources,Somewhat important,NA
_286,EUP,Region 2,Large,County Health Department,Executive,data,id_sources,NA,NA
_287,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_288,HVJ,Region 3,Medium,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_289,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_290,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_291,KNN,Region 1,Frontier,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_292,VUP,Region 4,Small,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_293,OES,Region 4,Small,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_294,HVJ,Region 3,Medium,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_295,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_296,JSO,Region 3,Large,County Health Department,Executive,data,id_sources,NA,NA
_297,JSO,Region 3,Large,County Health Department,Non-supervisor,data,id_sources,Moderately important,Proficient
_298,SMA,Region 1,Medium,County Health Department,Non-supervisor,data,id_sources,Somewhat important,NA
_299,JSO,Region 3,Large,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_300,JSO,Region 3,Large,County Health Department,Supervisor,data,id_sources,Very important,Beginner
_301,JSO,Region 3,Large,County Health Department,Supervisor,data,id_sources,Very important,Proficient
_302,OXR,Region 2,Small,County Health Department,Non-supervisor,data,id_sources,Moderately important,Beginner
_303,HPF,Region 4,Large,County Health Department,Non-supervisor,data,id_sources,Very important,Proficient
_304,IWH,Region 5,Small,County Health Department,Supervisor,data,id_sources,Moderately important,Proficient
