respondent_id,lhj_code,region,size,agency,supervisor_status,domain,topic,imp_rank,skill_rank
_091,QGZ,Region 1,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_092,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_093,SMA,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Beginner
_094,TDK,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_095,PQS,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_096,SMA,Region 1,Medium,County Health Department,Supervisor,engage,value_CHA,NA,NA
_097,PQS,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Beginner
_098,PQS,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_099,QGZ,Region 1,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_100,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_101,QGZ,Region 1,Small,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_102,KRO,Region 1,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_103,NCJ,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_104,NCJ,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_105,NCJ,Region 2,Small,County Health Department,Supervisor,engage,value_CHA,NA,NA
_106,NCJ,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_107,PQS,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_108,CYQ,Region 5,Small,Tribal Health Department,Supervisor,engage,value_CHA,NA,NA
_109,STW,Region 5,Small,County Health Department,Supervisor,engage,value_CHA,NA,NA
_110,NDQ,Region 3,Medium,County Health Department,Supervisor,engage,value_CHA,NA,NA
_111,NDQ,Region 3,Medium,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_112,NCJ,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_113,TDK,Region 1,Medium,County Health Department,Supervisor,engage,value_CHA,NA,NA
_114,TDK,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_115,NDQ,Region 3,Medium,County Health Department,Supervisor,engage,value_CHA,NA,NA
_116,NDQ,Region 3,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_117,TDK,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_118,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Expert
_119,KRO,Region 1,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_120,TDK,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_121,TDK,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_122,ZGF,Region 4,Frontier,County Health Department,Supervisor,engage,value_CHA,NA,NA
_123,QGZ,Region 1,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_124,ZGF,Region 4,Frontier,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_125,RIP,Region 4,Frontier,County Health Department,Executive,engage,value_CHA,NA,NA
_126,FHK,Region 1,Frontier,County Health Department,Supervisor,engage,value_CHA,NA,NA
_127,PRF,Region 4,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_128,NCJ,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_129,WBE,Region 1,Frontier,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Expert
_130,TDK,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_131,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_132,KNN,Region 1,Frontier,County Health Department,Executive,engage,value_CHA,NA,NA
_133,CYQ,Region 5,Small,Tribal Health Department,Supervisor,engage,value_CHA,NA,NA
_134,PQS,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_135,PRF,Region 4,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Beginner
_136,JZC,Region 3,Frontier,County Health Department,Supervisor,engage,value_CHA,NA,NA
_137,YKE,Region 2,Small,County Health Department,Supervisor,engage,value_CHA,NA,NA
_138,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_139,NCJ,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_140,LQD,Region 4,Small,County Health Department,Supervisor,engage,value_CHA,NA,NA
_141,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_142,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_143,PQS,Region 4,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_144,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_145,HVJ,Region 3,Medium,County Health Department,Supervisor,engage,value_CHA,NA,NA
_146,PQS,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_147,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_148,INE,Region 5,Medium,County Health Department,Supervisor,engage,value_CHA,NA,NA
_149,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_150,INE,Region 5,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_151,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_152,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_153,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_154,EUP,Region 2,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_155,TDK,Region 1,Medium,County Health Department,Supervisor,engage,value_CHA,NA,NA
_156,PRF,Region 4,Medium,County Health Department,Supervisor,engage,value_CHA,NA,NA
_157,KNA,Region 5,Large,County Health Department,Non-supervisor,engage,value_CHA,Not Important,NA
_158,WBW,Region 5,Large,County Health Department,Executive,engage,value_CHA,NA,NA
_159,RZY,Region 5,Large,County Health Department,Non-supervisor,engage,value_CHA,Not Important,NA
_160,PRF,Region 4,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_161,DDI,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Beginner
_162,CKZ,Region 5,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_163,YLZ,Region 4,Medium,County Health Department,Executive,engage,value_CHA,NA,NA
_164,WBW,Region 5,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_165,PRF,Region 4,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_166,ZKQ,Region 2,Medium,County Health Department,Supervisor,engage,value_CHA,NA,NA
_167,DDI,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_168,DDI,Region 1,Medium,County Health Department,Supervisor,engage,value_CHA,NA,NA
_169,ACX,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_170,VKQ,Region 2,Frontier,County Health Department,Supervisor,engage,value_CHA,NA,NA
_171,ACX,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_172,ACX,Region 2,Small,County Health Department,Supervisor,engage,value_CHA,NA,NA
_173,YNM,Region 3,Medium,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_174,YKE,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_175,YKE,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_176,JSO,Region 3,Large,County Health Department,Executive,engage,value_CHA,NA,NA
_177,EUP,Region 2,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_178,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_179,ACX,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_180,YKE,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_181,DDI,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Beginner
_182,HVJ,Region 3,Medium,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_183,DDI,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_184,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_185,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_186,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_187,ZAP,Region 4,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_188,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_189,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_190,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_191,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_192,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_193,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_194,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_195,EUP,Region 2,Large,County Health Department,Non-supervisor,engage,value_CHA,Not Important,NA
_196,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_197,XHF,Region 2,Small,Tribal Health Department,Supervisor,engage,value_CHA,NA,NA
_198,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_199,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_200,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Unable to perform
_201,YLZ,Region 4,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_202,GMU,Region 1,Frontier,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_203,PQS,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_204,PQS,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Not Important,NA
_205,GMU,Region 1,Frontier,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_206,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_207,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_208,JSO,Region 3,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_209,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_210,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Expert
_211,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_212,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_213,HPF,Region 4,Large,County Health Department,Executive,engage,value_CHA,NA,NA
_214,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Expert
_215,JMO,Region 1,Small,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_216,JMO,Region 1,Small,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_217,JMO,Region 1,Small,County Health Department,Non-supervisor,engage,value_CHA,Very important,Beginner
_218,QGZ,Region 1,Small,County Health Department,Non-supervisor,engage,value_CHA,Very important,Unable to perform
_219,YOH,Region 1,Frontier,County Health Department,Supervisor,engage,value_CHA,NA,NA
_220,LVI,Region 4,Small,County Health Department,Supervisor,engage,value_CHA,NA,NA
_221,LVI,Region 4,Small,County Health Department,Non-supervisor,engage,value_CHA,Very important,Beginner
_222,ZAP,Region 4,Large,County Health Department,Executive,engage,value_CHA,NA,NA
_223,LVI,Region 4,Small,County Health Department,Non-supervisor,engage,value_CHA,Very important,Beginner
_224,IWH,Region 5,Small,County Health Department,Supervisor,engage,value_CHA,NA,NA
_225,DDI,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_226,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_227,IWH,Region 5,Small,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_228,IWH,Region 5,Small,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_229,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_230,IWH,Region 5,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_231,IWH,Region 5,Small,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_232,IWH,Region 5,Small,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_233,IWH,Region 5,Small,County Health Department,Non-supervisor,engage,value_CHA,Very important,Expert
_234,LVI,Region 4,Small,County Health Department,Non-supervisor,engage,value_CHA,Very important,Beginner
_235,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_236,DDI,Region 1,Medium,County Health Department,Executive,engage,value_CHA,NA,NA
_237,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_238,ZAP,Region 4,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_239,ZAP,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_240,OXR,Region 2,Small,County Health Department,Supervisor,engage,value_CHA,NA,NA
_241,OXR,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_242,OXR,Region 2,Small,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_243,IAB,Region 4,Small,County Health Department,Supervisor,engage,value_CHA,NA,NA
_244,GMU,Region 1,Frontier,County Health Department,Non-supervisor,engage,value_CHA,Very important,Beginner
_245,IWH,Region 5,Small,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_246,IWH,Region 5,Small,County Health Department,Supervisor,engage,value_CHA,NA,NA
_247,JSO,Region 3,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_248,JSO,Region 3,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_249,JSO,Region 3,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_250,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Not Important,NA
_251,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Beginner
_252,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Not Important,NA
_253,JSO,Region 3,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_254,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_255,JSO,Region 3,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_256,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_257,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_258,ZAP,Region 4,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_259,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_260,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_261,JSO,Region 3,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_262,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Not Important,NA
_263,WGN,Region 3,Small,Tribal Health Department,Executive,engage,value_CHA,NA,NA
_264,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Not Important,NA
_265,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_266,JSO,Region 3,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_267,ZKQ,Region 2,Medium,County Health Department,Executive,engage,value_CHA,NA,NA
_268,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_269,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_270,YNM,Region 3,Medium,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_271,SMA,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Not Important,NA
_272,VUP,Region 4,Small,County Health Department,Supervisor,engage,value_CHA,NA,NA
_273,EUP,Region 2,Large,County Health Department,Supervisor,engage,value_CHA,NA,NA
_274,LVI,Region 4,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_275,ZKQ,Region 2,Medium,County Health Department,Supervisor,engage,value_CHA,NA,NA
_276,SMA,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_277,VUP,Region 4,Small,County Health Department,Non-supervisor,engage,value_CHA,Not Important,NA
_278,SMA,Region 1,Medium,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_279,HVJ,Region 3,Medium,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_280,EUP,Region 2,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_281,RZY,Region 5,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_282,INE,Region 5,Medium,County Health Department,Executive,engage,value_CHA,NA,NA
_283,EUP,Region 2,Large,County Health Department,Non-supervisor,engage,value_CHA,Not Important,NA
_284,EUP,Region 2,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_285,INE,Region 5,Medium,County Health Department,Supervisor,engage,value_CHA,NA,NA
_286,EUP,Region 2,Large,County Health Department,Executive,engage,value_CHA,NA,NA
_287,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_288,HVJ,Region 3,Medium,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Beginner
_289,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_290,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Somewhat important,NA
_291,KNN,Region 1,Frontier,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_292,VUP,Region 4,Small,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_293,OES,Region 4,Small,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_294,HVJ,Region 3,Medium,County Health Department,Non-supervisor,engage,value_CHA,Very important,Proficient
_295,HPF,Region 4,Large,County Health Department,Non-supervisor,engage,value_CHA,Moderately important,Proficient
_296,JSO,Region 3,Large,County Health Department,Executive,engage,value_CHA,NA,NA
_297,JSO,Region 3,Large,County Health Department,Non-supervisor,engage,value_CHA,Very important,Expert
